









Frequency of observations in the selected location(s).:
Number of taxa: 	133

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
duck sp. (<em class="sci">Anatinae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.1666667	0.0	0.3333333	0.0	0.0015	0.0	0.1428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.0	
Pied-billed Grebe (<em class="sci">Podilymbus podiceps</em>)	0.0015	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571	0.0	0.0	0.0	0.0	
Horned Grebe (<em class="sci">Podiceps auritus</em>)	0.8333333	0.5714286	0.8571429	0.4444444	0.6666667	0.7777778	0.6666667	0.5	0.8	0.6666667	0.4285714	0.5454545	0.5	0.1428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.0	0.0909091	0.2222222	0.0	0.0	0.1428571	0.25	0.3333333	1.0	0.1	
Red-necked Grebe (<em class="sci">Podiceps grisegena</em>)	0.1666667	0.4285714	0.5714286	0.4444444	0.5	0.6666667	0.4166667	0.5	0.0	0.6666667	0.7142857	0.3636364	0.5833333	1.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.1111111	0.2	0.125	0.1428571	0.0	0.6666667	0.3333333	0.4	
Eared Grebe (<em class="sci">Podiceps nigricollis</em>)	0.0	0.0	0.1428571	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	
Horned/Eared Grebe (<em class="sci">Podiceps auritus/nigricollis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.1428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Grebe (<em class="sci">Aechmophorus occidentalis</em>)	0.6666667	0.8571429	0.8571429	0.4444444	0.3333333	0.1111111	0.1666667	0.1666667	0.4	0.3333333	0.0	0.0909091	0.3333333	0.4285714	0.3333333	1.0	0.3333333	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.2727273	0.6666667	0.4	0.625	0.2857143	0.25	0.6666667	1.0	0.6	
Western/Clark's Grebe (<em class="sci">Aechmophorus occidentalis/clarkii</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	
grebe sp. (<em class="sci">Podicipedidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rock Pigeon (<em class="sci">Columba livia</em>)	0.8333333	0.2857143	0.7142857	0.3333333	0.6666667	0.8888889	0.5833333	0.6666667	0.6	0.0015	0.5714286	0.7272727	0.8333333	1.0	0.6666667	0.5	1.0	1.0	0.0	0.0015	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0015	1.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0	1.0	0.4	0.5	0.3636364	0.6666667	0.6	0.625	0.2857143	0.75	0.6666667	1.0	0.7	
