









Frequency of observations in the selected location(s).:
Number of taxa: 	218

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	48.0	26.0	39.0	60.0	31.0	31.0	39.0	47.0	42.0	28.0	43.0	59.0	29.0	23.0	37.0	36.0	28.0	45.0	37.0	46.0	27.0	28.0	19.0	39.0	14.0	15.0	24.0	23.0	20.0	20.0	13.0	24.0	11.0	10.0	15.0	28.0	24.0	12.0	19.0	29.0	33.0	10.0	13.0	24.0	19.0	18.0	43.0	51.0	

Greater/Lesser Scaup (<em class="sci">Aythya marila/affinis</em>)	0.0208333	0.0	0.025641	0.0166667	0.0	0.0645161	0.025641	0.0212766	0.0238095	0.0	0.0232558	0.0	0.0344828	0.0	0.0	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0769231	0.0416667	0.0526316	0.0	0.0232558	0.0392157	
Bufflehead (<em class="sci">Bucephala albeola</em>)	0.4375	0.5769231	0.5641026	0.5	0.6129032	0.4516129	0.6410256	0.6382979	0.452381	0.4285714	0.4651163	0.3898305	0.4137931	0.4782609	0.2972973	0.2222222	0.1428571	0.1333333	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1052632	0.137931	0.3030303	0.6	0.5384615	0.4166667	0.2631579	0.5	0.3953488	0.4313725	
Common Goldeneye (<em class="sci">Bucephala clangula</em>)	0.0833333	0.1538462	0.0512821	0.05	0.0967742	0.0645161	0.1794872	0.106383	0.0714286	0.1428571	0.0697674	0.0508475	0.0689655	0.0869565	0.027027	0.0555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303	0.0	0.0	0.0	0.0526316	0.0	0.1395349	0.0784314	
Barrow's Goldeneye (<em class="sci">Bucephala islandica</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212766	0.0238095	0.0015	0.0232558	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Common/Barrow's Goldeneye (<em class="sci">Bucephala clangula/islandica</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Hooded Merganser (<em class="sci">Lophodytes cucullatus</em>)	0.1666667	0.3076923	0.3589744	0.2666667	0.2580645	0.1935484	0.4102564	0.4255319	0.2380952	0.2857143	0.1162791	0.1694915	0.1034483	0.0869565	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.1034483	0.1515152	0.4	0.3846154	0.1666667	0.1052632	0.2777778	0.255814	0.2352941	
Common Merganser (<em class="sci">Mergus merganser</em>)	0.3125	0.3461538	0.2564103	0.2333333	0.2580645	0.2258065	0.3589744	0.2553191	0.2619048	0.25	0.1627907	0.1864407	0.1034483	0.0	0.0540541	0.1388889	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0689655	0.0606061	0.2	0.0769231	0.1666667	0.2105263	0.1666667	0.1860465	0.1568627	
Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.0	0.0	0.0	0.0	0.0322581	0.0	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0196078	
Ruddy Duck (<em class="sci">Oxyura jamaicensis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526316	0.0	0.0	0.0196078	
duck sp. (<em class="sci">Anatinae sp.</em>)	0.0	0.0384615	0.0	0.05	0.0645161	0.0322581	0.025641	0.0	0.0	0.0	0.0232558	0.0	0.0	0.0	0.0	0.0277778	0.0357143	0.0	0.0	0.0	0.0	0.0	0.0526316	0.025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0769231	0.0	0.0	0.0	0.0	0.0357143	0.0	0.0833333	0.0	0.0344828	0.1212121	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078	
