









Frequency of observations in the selected location(s).:
Number of taxa: 	213

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Yellow-billed Cuckoo (<em class="sci">Coccyzus americanus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0666667	0.1428571	0.1538462	0.0015	0.2	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Common Nighthawk (<em class="sci">Chordeiles minor</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0666667	0.0	0.0769231	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chimney Swift (<em class="sci">Chaetura pelagica</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0434783	0.0	0.0	0.0	0.0	0.2857143	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruby-throated Hummingbird (<em class="sci">Archilochus colubris</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sora (<em class="sci">Porzana carolina</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Gallinule (<em class="sci">Gallinula galeata</em>)	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0434783	0.0555556	0.0	0.0	0.0	0.0	0.0666667	0.0	0.0	0.0	0.0769231	0.0	0.0	0.0	0.0	
American Coot (<em class="sci">Fulica americana</em>)	0.5	0.0015	0.25	0.0	0.75	0.25	0.3333333	0.375	0.125	0.5	0.5	0.3	0.3333333	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0434783	0.1111111	0.0666667	0.0	0.0	0.1428571	0.2	0.3333333	0.0833333	0.1666667	0.3846154	0.2857143	0.0015	0.6666667	0.25	
Black-necked Stilt (<em class="sci">Himantopus mexicanus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Avocet (<em class="sci">Recurvirostra americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0434783	0.0	0.0666667	0.1428571	0.1538462	0.0714286	0.0666667	0.0	0.0833333	0.0	0.0769231	0.2857143	0.0	0.0	0.0	
Black-bellied Plover (<em class="sci">Pluvialis squatarola</em>)	0.0	0.0	0.125	0.0	0.0015	0.0	0.1666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.2608696	0.1111111	0.1333333	0.0	0.1538462	0.1428571	0.2	0.0	0.0833333	0.0	0.2307692	0.0	0.0	0.0	0.0	
