









Frequency of observations in the selected location(s).:
Number of taxa: 	269

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Pied-billed Grebe (<em class="sci">Podilymbus podiceps</em>)	0.5076923	0.3823529	0.5	0.2716049	0.3658537	0.1594203	0.31	0.5714286	0.3777778	0.326087	0.5384615	0.48	0.5925926	0.4186047	0.1372549	0.0897436	0.0294118	0.1	0.0408163	0.0677966	0.4	0.1333333	0.2727273	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.1111111	0.0454545	0.0	0.0	0.0392157	0.0377358	0.0444444	0.1351351	0.1777778	0.2898551	0.3809524	0.5	0.46875	0.5416667	0.7234043	0.5833333	0.1923077	0.4848485	
Horned Grebe (<em class="sci">Podiceps auritus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391	0.025641	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rock Pigeon (<em class="sci">Columba livia</em>)	0.3692308	0.4117647	0.375	0.2469136	0.5121951	0.4927536	0.37	0.2142857	0.2444444	0.4347826	0.2307692	0.34	0.2962963	0.3255814	0.3137255	0.2820513	0.25	0.2818182	0.2653061	0.1355932	0.2	0.1333333	0.0909091	0.3636364	0.2	0.0	0.6666667	0.375	0.6	0.375	0.2222222	0.2272727	0.3589744	0.3584906	0.254902	0.2264151	0.1111111	0.1891892	0.2444444	0.2463768	0.1904762	0.375	0.296875	0.2291667	0.3191489	0.25	0.2692308	0.3333333	
Mourning Dove (<em class="sci">Zenaida macroura</em>)	0.4153846	0.3088235	0.25	0.2469136	0.2682927	0.2318841	0.19	0.3333333	0.2	0.2173913	0.4358974	0.38	0.4074074	0.5581395	0.5882353	0.5384615	0.5735294	0.5	0.4591837	0.4576271	0.2	0.2	0.3636364	0.4545455	0.4	0.0	0.6666667	0.375	0.4	0.625	0.6666667	0.7272727	0.4102564	0.3207547	0.3529412	0.3396226	0.2888889	0.3243243	0.3555556	0.3478261	0.2857143	0.425	0.421875	0.5833333	0.5744681	0.625	0.3846154	0.2878788	
Yellow-billed Cuckoo (<em class="sci">Coccyzus americanus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0441176	0.0272727	0.0408163	0.0169492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0769231	0.0377358	0.0392157	0.0188679	0.0222222	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-billed Cuckoo (<em class="sci">Coccyzus erythropthalmus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090909	0.0204082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cuckoo sp. (Cuculidae sp.) (<em class="sci">Cuculidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Nighthawk (<em class="sci">Chordeiles minor</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090909	0.122449	0.1016949	0.0	0.0	0.0909091	0.0015	0.0	0.0	0.0015	0.0015	0.0015	0.0	0.1111111	0.0	0.0	0.0	0.0392157	0.0566038	0.0222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chimney Swift (<em class="sci">Chaetura pelagica</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0980392	0.4358974	0.5882353	0.4909091	0.5918367	0.5762712	0.4	0.4	0.5454545	0.7272727	0.6	0.3333333	0.6666667	0.875	1.0	0.5	0.5555556	0.7272727	0.6410256	0.4528302	0.627451	0.6226415	0.7111111	0.3513514	0.2	0.0144928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruby-throated Hummingbird (<em class="sci">Archilochus colubris</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0735294	0.0818182	0.0510204	0.0338983	0.0	0.0666667	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.1818182	0.4102564	0.1132075	0.0588235	0.0188679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
